age,employment_type,monthly_income,monthly_expenses,existing_loans,own_contribution,property_value,dependents,target
8888.0,permanent,8333.333333333334,2500.0,0,50000.0,255000.0,0,0
8888.0,permanent,32666.666666666668,9800.0,0,140000.0,465000.0,0,0
8888.0,permanent,10000.0,3000.0,0,110000.0,275000.0,0,0
8888.0,permanent,5666.666666666667,1700.0,0,200000.0,305000.0,0,0
8888.0,permanent,8000.0,2400.0,0,220000.0,475000.0,0,0
8888.0,permanent,64000.0,19200.0,0,300000.0,775000.0,0,0
8888.0,permanent,18000.0,5400.0,0,330000.0,655000.0,0,0
8888.0,permanent,56666.666666666664,17000.0,0,160000.0,655000.0,0,0
8888.0,permanent,25333.333333333332,7599.999999999999,0,280000.0,755000.0,0,0
8888.0,permanent,8000.0,2400.0,0,290000.0,755000.0,0,0
8888.0,permanent,12666.666666666666,3799.9999999999995,0,450000.0,505000.0,0,1
8888.0,permanent,32666.666666666668,9800.0,0,390000.0,565000.0,0,1
8888.0,permanent,5333.333333333333,1599.9999999999998,0,30000.0,65000.0,0,0
8888.0,permanent,79666.66666666667,23900.0,0,250000.0,805000.0,0,1
8888.0,permanent,106333.33333333333,31899.999999999996,0,80000.0,185000.0,0,1
8888.0,permanent,25333.333333333332,7599.999999999999,0,470000.0,545000.0,0,1
8888.0,permanent,10000.0,3000.0,0,30000.0,135000.0,0,1
8888.0,permanent,16666.666666666668,5000.0,0,60000.0,145000.0,0,1
8888.0,permanent,41666.666666666664,12499.999999999998,0,140000.0,175000.0,0,0
8888.0,permanent,37000.0,11100.0,0,50000.0,405000.0,0,0
8888.0,permanent,45000.0,13500.0,0,60000.0,605000.0,0,1
8888.0,permanent,20000.0,6000.0,0,80000.0,95000.0,0,1
8888.0,permanent,18333.333333333332,5499.999999999999,0,190000.0,205000.0,0,1
8888.0,permanent,127000.0,38100.0,0,20000.0,115000.0,0,1
8888.0,permanent,34000.0,10200.0,0,50000.0,275000.0,0,1
8888.0,permanent,881666.6666666666,264500.0,0,30000.0,145000.0,0,1
8888.0,permanent,40666.666666666664,12199.999999999998,0,150000.0,295000.0,0,1
8888.0,permanent,33666.666666666664,10099.999999999998,0,100000.0,465000.0,0,0
8888.0,permanent,4666.666666666667,1400.0,0,190000.0,245000.0,0,0
8888.0,permanent,70333.33333333333,21099.999999999996,0,300000.0,425000.0,0,0
8888.0,permanent,84666.66666666667,25400.0,0,530000.0,585000.0,0,0
8888.0,permanent,38333.333333333336,11500.0,0,340000.0,425000.0,0,1
8888.0,permanent,20000.0,6000.0,0,150000.0,305000.0,0,1
8888.0,permanent,38000.0,11400.0,0,400000.0,455000.0,0,0
8888.0,permanent,6333.333333333333,1899.9999999999998,0,180000.0,225000.0,0,0
8888.0,permanent,7000.0,2100.0,0,40000.0,105000.0,0,1
8888.0,permanent,44000.0,13200.0,0,0.0,245000.0,0,1
8888.0,permanent,63333.333333333336,19000.0,0,10000.0,35000.0,0,1
8888.0,permanent,178333.33333333334,53500.0,0,50000.0,145000.0,0,1
8888.0,permanent,49000.0,14700.0,0,580000.0,685000.0,0,1
8888.0,permanent,27000.0,8100.0,0,100000.0,215000.0,0,1
8888.0,permanent,47000.0,14100.0,0,420000.0,825000.0,0,1
8888.0,permanent,17000.0,5100.0,0,480000.0,985000.0,0,0
8888.0,permanent,42333.333333333336,12700.0,0,200000.0,695000.0,0,1
8888.0,permanent,46666.666666666664,13999.999999999998,0,30000.0,305000.0,0,1
8888.0,permanent,19333.333333333332,5799.999999999999,0,530000.0,575000.0,0,1
8888.0,permanent,45333.333333333336,13600.0,0,320000.0,375000.0,0,1
8888.0,permanent,58000.0,17400.0,0,90000.0,475000.0,0,1
8888.0,permanent,40000.0,12000.0,0,80000.0,375000.0,0,1
8888.0,permanent,122666.66666666667,36800.0,0,20000.0,85000.0,0,1
8888.0,permanent,42000.0,12600.0,0,100000.0,495000.0,0,1
8888.0,permanent,63333.333333333336,19000.0,0,610000.0,765000.0,0,1
8888.0,permanent,65333.333333333336,19600.0,0,1000000.0,1355000.0,0,1
8888.0,permanent,57333.333333333336,17200.0,0,150000.0,295000.0,0,1
8888.0,permanent,18333.333333333332,5499.999999999999,0,70000.0,295000.0,0,0
8888.0,permanent,18000.0,5400.0,0,20000.0,185000.0,0,1
8888.0,permanent,18000.0,5400.0,0,100000.0,505000.0,0,1
8888.0,permanent,179000.0,53700.0,0,80000.0,405000.0,0,1
8888.0,permanent,35333.333333333336,10600.0,0,30000.0,365000.0,0,1
8888.0,permanent,29666.666666666668,8900.0,0,10000.0,225000.0,0,0
8888.0,permanent,16666.666666666668,5000.0,0,330000.0,365000.0,0,1
8888.0,permanent,36000.0,10800.0,0,40000.0,185000.0,0,0
8888.0,permanent,17666.666666666668,5300.0,0,10000.0,225000.0,0,1
8888.0,permanent,173333.33333333334,52000.0,0,980000.0,1255000.0,0,1
8888.0,permanent,175000.0,52500.0,0,5280000.0,6005000.0,0,1
8888.0,permanent,31666.666666666668,9500.0,0,400000.0,655000.0,0,0
8888.0,permanent,62666.666666666664,18800.0,0,310000.0,435000.0,0,1
8888.0,permanent,2333.3333333333335,700.0,0,1700000.0,1955000.0,0,1
8888.0,permanent,535666.6666666666,160699.99999999997,0,310000.0,555000.0,0,1
8888.0,permanent,63333.333333333336,19000.0,0,290000.0,395000.0,0,1
8888.0,permanent,5333.333333333333,1599.9999999999998,0,10000.0,125000.0,0,0
8888.0,permanent,13333.333333333334,4000.0,0,70000.0,95000.0,0,0
8888.0,permanent,39000.0,11700.0,0,210000.0,275000.0,0,0
8888.0,permanent,22000.0,6600.0,0,10000.0,305000.0,0,1
8888.0,permanent,55666.666666666664,16700.0,0,680000.0,705000.0,0,1
8888.0,permanent,22333.333333333332,6699.999999999999,0,210000.0,515000.0,0,1
8888.0,permanent,95333.33333333333,28599.999999999996,0,860000.0,2005000.0,0,0
8888.0,permanent,63333.333333333336,19000.0,0,650000.0,675000.0,0,1
8888.0,permanent,51333.333333333336,15400.0,0,470000.0,485000.0,0,1
8888.0,permanent,51333.333333333336,15400.0,0,10000.0,485000.0,0,1
8888.0,permanent,15333.333333333334,4600.0,0,220000.0,225000.0,0,0
8888.0,permanent,18666.666666666668,5600.0,0,150000.0,155000.0,0,1
8888.0,permanent,35666.666666666664,10699.999999999998,0,10000.0,315000.0,0,1
8888.0,permanent,66333.33333333333,19899.999999999996,0,240000.0,475000.0,0,1
8888.0,permanent,53333.333333333336,16000.0,0,830000.0,1165000.0,0,0
8888.0,permanent,6333.333333333333,1899.9999999999998,0,50000.0,255000.0,0,0
8888.0,permanent,22666.666666666668,6800.0,0,50000.0,255000.0,0,0
8888.0,permanent,63333.333333333336,19000.0,0,310000.0,1015000.0,0,1
8888.0,permanent,16000.0,4800.0,0,80000.0,405000.0,0,1
8888.0,permanent,7333.333333333333,2200.0,0,80000.0,245000.0,0,1
8888.0,permanent,12333.333333333334,3700.0,0,90000.0,405000.0,0,1
8888.0,permanent,8333.333333333334,2500.0,0,180000.0,325000.0,0,1
8888.0,permanent,15666.666666666666,4700.0,0,80000.0,275000.0,0,1
8888.0,permanent,44333.333333333336,13300.0,0,30000.0,165000.0,0,1
8888.0,permanent,7666.666666666667,2300.0,0,40000.0,205000.0,0,1
8888.0,permanent,8333.333333333334,2500.0,0,70000.0,315000.0,0,1
8888.0,permanent,10000.0,3000.0,0,30000.0,85000.0,0,1
8888.0,permanent,6000.0,1800.0,0,60000.0,225000.0,0,1
8888.0,permanent,4333.333333333333,1299.9999999999998,0,30000.0,125000.0,0,1
8888.0,permanent,4333.333333333333,1299.9999999999998,0,40000.0,165000.0,0,1
8888.0,permanent,91333.33333333333,27399.999999999996,0,100000.0,965000.0,0,1
8888.0,permanent,25666.666666666668,7700.0,0,70000.0,355000.0,0,1
8888.0,permanent,10666.666666666666,3199.9999999999995,0,570000.0,645000.0,0,0
8888.0,permanent,5333.333333333333,1599.9999999999998,0,650000.0,675000.0,0,0
8888.0,permanent,16000.0,4800.0,0,10000.0,195000.0,0,0
8888.0,permanent,13333.333333333334,4000.0,0,610000.0,635000.0,0,1
8888.0,permanent,31333.333333333332,9400.0,0,460000.0,505000.0,0,1
8888.0,permanent,20666.666666666668,6200.0,0,470000.0,525000.0,0,1
8888.0,permanent,42000.0,12600.0,0,520000.0,575000.0,0,1
8888.0,permanent,46666.666666666664,13999.999999999998,0,530000.0,555000.0,0,1
8888.0,permanent,24000.0,7200.0,0,330000.0,435000.0,0,1
8888.0,permanent,18000.0,5400.0,0,350000.0,425000.0,0,1
8888.0,permanent,35666.666666666664,10699.999999999998,0,350000.0,405000.0,0,1
8888.0,permanent,24000.0,7200.0,0,400000.0,505000.0,0,0
8888.0,permanent,14000.0,4200.0,0,580000.0,635000.0,0,1
8888.0,permanent,20000.0,6000.0,0,370000.0,385000.0,0,1
8888.0,permanent,30666.666666666668,9200.0,0,550000.0,585000.0,0,1
8888.0,permanent,34000.0,10200.0,0,400000.0,455000.0,0,1
8888.0,permanent,49333.333333333336,14800.0,0,570000.0,675000.0,0,1
8888.0,permanent,11666.666666666666,3499.9999999999995,0,490000.0,545000.0,0,1
8888.0,permanent,42000.0,12600.0,0,480000.0,585000.0,0,1
8888.0,permanent,27000.0,8100.0,0,250000.0,365000.0,0,1
8888.0,permanent,50000.0,15000.0,0,0.0,335000.0,0,1
8888.0,permanent,10333.333333333334,3100.0,0,50000.0,115000.0,0,1
8888.0,permanent,38666.666666666664,11599.999999999998,0,220000.0,275000.0,0,1
8888.0,permanent,40666.666666666664,12199.999999999998,0,230000.0,305000.0,0,1
8888.0,permanent,28000.0,8400.0,0,80000.0,235000.0,0,1
8888.0,permanent,88666.66666666667,26600.0,0,360000.0,765000.0,0,1
8888.0,permanent,49333.333333333336,14800.0,0,450000.0,555000.0,0,1
8888.0,permanent,52000.0,15600.0,0,330000.0,385000.0,0,1
8888.0,permanent,218333.33333333334,65500.0,0,40000.0,265000.0,0,1
8888.0,permanent,12000.0,3600.0,0,310000.0,355000.0,0,0
8888.0,permanent,28333.333333333332,8500.0,0,310000.0,335000.0,0,0
8888.0,permanent,25000.0,7500.0,0,60000.0,315000.0,0,1
8888.0,permanent,13000.0,3900.0,0,250000.0,315000.0,0,0
8888.0,permanent,32666.666666666668,9800.0,0,40000.0,125000.0,0,1
8888.0,permanent,69333.33333333333,20799.999999999996,0,40000.0,165000.0,0,0
8888.0,permanent,138666.66666666666,41599.99999999999,0,10000.0,355000.0,0,1
8888.0,permanent,22666.666666666668,6800.0,0,60000.0,265000.0,0,1
8888.0,permanent,19333.333333333332,5799.999999999999,0,0.0,135000.0,0,1
8888.0,permanent,250666.66666666666,75200.0,0,10000.0,255000.0,0,1
8888.0,permanent,51333.333333333336,15400.0,0,30000.0,155000.0,0,1
8888.0,permanent,138666.66666666666,41599.99999999999,0,10000.0,275000.0,0,1
8888.0,permanent,60333.333333333336,18100.0,0,180000.0,875000.0,0,1
8888.0,permanent,116333.33333333333,34900.0,0,110000.0,265000.0,0,1
8888.0,permanent,143333.33333333334,43000.0,0,60000.0,165000.0,0,1
8888.0,permanent,21666.666666666668,6500.0,0,120000.0,175000.0,0,1
8888.0,permanent,21333.333333333332,6399.999999999999,0,130000.0,195000.0,0,1
8888.0,permanent,35666.666666666664,10699.999999999998,0,30000.0,55000.0,0,1
8888.0,permanent,30333.333333333332,9100.0,0,180000.0,215000.0,0,1
8888.0,permanent,23333.333333333332,6999.999999999999,0,220000.0,245000.0,0,1
8888.0,permanent,63666.666666666664,19100.0,0,290000.0,345000.0,0,1
8888.0,permanent,47666.666666666664,14299.999999999998,0,90000.0,345000.0,0,1
8888.0,permanent,116666.66666666667,35000.0,0,70000.0,355000.0,0,1
8888.0,permanent,85333.33333333333,25599.999999999996,0,340000.0,445000.0,0,1
8888.0,permanent,32000.0,9600.0,0,310000.0,435000.0,0,1
8888.0,permanent,21666.666666666668,6500.0,0,200000.0,255000.0,0,1
8888.0,permanent,36666.666666666664,10999.999999999998,0,90000.0,325000.0,0,1
8888.0,permanent,15000.0,4500.0,0,140000.0,315000.0,0,1
8888.0,permanent,80666.66666666667,24200.0,0,70000.0,315000.0,0,1
8888.0,permanent,82333.33333333333,24699.999999999996,0,70000.0,205000.0,0,1
8888.0,permanent,233666.66666666666,70100.0,0,90000.0,355000.0,0,1
8888.0,permanent,257000.0,77100.0,0,190000.0,735000.0,0,1
8888.0,permanent,129666.66666666667,38900.0,0,280000.0,985000.0,0,1
8888.0,permanent,9333.333333333334,2800.0,0,80000.0,405000.0,0,0
8888.0,permanent,13000.0,3900.0,0,20000.0,85000.0,0,0
8888.0,permanent,24666.666666666668,7400.0,0,270000.0,305000.0,0,1
8888.0,permanent,8333.333333333334,2500.0,0,40000.0,215000.0,0,0
8888.0,permanent,25333.333333333332,7599.999999999999,0,430000.0,525000.0,0,0
8888.0,permanent,8000.0,2400.0,0,350000.0,585000.0,0,1
8888.0,permanent,33000.0,9900.0,0,60000.0,295000.0,0,1
8888.0,permanent,179333.33333333334,53800.0,0,30000.0,105000.0,0,1
8888.0,permanent,33666.666666666664,10099.999999999998,0,60000.0,325000.0,0,1
8888.0,permanent,17666.666666666668,5300.0,0,200000.0,465000.0,0,1
8888.0,permanent,42000.0,12600.0,0,450000.0,755000.0,0,1
8888.0,permanent,56000.0,16800.0,0,30000.0,525000.0,0,1
8888.0,permanent,44666.666666666664,13399.999999999998,0,300000.0,395000.0,0,0
8888.0,permanent,27666.666666666668,8300.0,0,370000.0,535000.0,0,0
8888.0,permanent,24000.0,7200.0,0,680000.0,765000.0,0,0
8888.0,permanent,74000.0,22200.0,0,1170000.0,1285000.0,0,1
8888.0,permanent,28666.666666666668,8600.0,0,650000.0,805000.0,0,1
8888.0,permanent,43666.666666666664,13099.999999999998,0,520000.0,595000.0,0,0
8888.0,permanent,37333.333333333336,11200.0,0,660000.0,815000.0,0,0
8888.0,permanent,53000.0,15900.0,0,580000.0,705000.0,0,1
8888.0,permanent,81333.33333333333,24399.999999999996,0,680000.0,755000.0,0,1
8888.0,permanent,76333.33333333333,22899.999999999996,0,390000.0,445000.0,0,0
8888.0,permanent,64666.666666666664,19400.0,0,790000.0,865000.0,0,0
8888.0,permanent,77333.33333333333,23199.999999999996,0,310000.0,505000.0,0,1
8888.0,permanent,65666.66666666667,19700.0,0,670000.0,795000.0,0,1
8888.0,permanent,51666.666666666664,15499.999999999998,0,330000.0,415000.0,0,0
8888.0,permanent,68333.33333333333,20499.999999999996,0,350000.0,445000.0,0,1
8888.0,permanent,85666.66666666667,25700.0,0,900000.0,1125000.0,0,1
8888.0,permanent,47000.0,14100.0,0,270000.0,365000.0,0,1
8888.0,permanent,10666.666666666666,3199.9999999999995,0,410000.0,485000.0,0,1
8888.0,permanent,80000.0,24000.0,0,1000000.0,1055000.0,0,1
8888.0,permanent,57333.333333333336,17200.0,0,470000.0,625000.0,0,1
8888.0,permanent,40666.666666666664,12199.999999999998,0,340000.0,465000.0,0,1
8888.0,permanent,18000.0,5400.0,0,70000.0,325000.0,0,0
8888.0,permanent,11666.666666666666,3499.9999999999995,0,390000.0,455000.0,0,0
8888.0,permanent,85000.0,25500.0,0,1430000.0,1635000.0,0,0
8888.0,permanent,75333.33333333333,22599.999999999996,0,600000.0,655000.0,0,1
8888.0,permanent,14666.666666666666,4400.0,0,230000.0,285000.0,0,0
8888.0,permanent,28000.0,8400.0,0,310000.0,375000.0,0,1
8888.0,permanent,14000.0,4200.0,0,250000.0,375000.0,0,0
8888.0,permanent,39000.0,11700.0,0,90000.0,245000.0,0,1
8888.0,permanent,61333.333333333336,18400.0,0,680000.0,755000.0,0,1
8888.0,permanent,51333.333333333336,15400.0,0,490000.0,615000.0,0,0
8888.0,permanent,38000.0,11400.0,0,20000.0,315000.0,0,1
8888.0,permanent,56000.0,16800.0,0,50000.0,765000.0,0,1
8888.0,permanent,39000.0,11700.0,0,20000.0,295000.0,0,1
8888.0,permanent,7000.0,2100.0,0,20000.0,95000.0,0,1
8888.0,permanent,40333.333333333336,12100.0,0,470000.0,555000.0,0,1
8888.0,permanent,13333.333333333334,4000.0,0,570000.0,695000.0,0,0
8888.0,permanent,37333.333333333336,11200.0,0,590000.0,775000.0,0,0
8888.0,permanent,50000.0,15000.0,0,590000.0,775000.0,0,0
8888.0,permanent,68666.66666666667,20600.0,0,780000.0,955000.0,0,1
8888.0,permanent,29666.666666666668,8900.0,0,660000.0,695000.0,0,1
8888.0,permanent,18666.666666666668,5600.0,0,430000.0,465000.0,0,1
8888.0,permanent,44666.666666666664,13399.999999999998,0,570000.0,675000.0,0,1
8888.0,permanent,68000.0,20400.0,0,1350000.0,1425000.0,0,1
8888.0,permanent,73333.33333333333,21999.999999999996,0,1380000.0,1495000.0,0,1
8888.0,permanent,47333.333333333336,14200.0,0,630000.0,645000.0,0,1
8888.0,permanent,28666.666666666668,8600.0,0,260000.0,435000.0,0,1
8888.0,permanent,35000.0,10500.0,0,30000.0,145000.0,0,0
8888.0,permanent,28666.666666666668,8600.0,0,40000.0,545000.0,0,0
8888.0,permanent,31333.333333333332,9400.0,0,260000.0,385000.0,0,1
8888.0,permanent,46666.666666666664,13999.999999999998,0,70000.0,95000.0,0,1
8888.0,permanent,31000.0,9300.0,0,90000.0,105000.0,0,1
8888.0,permanent,14333.333333333334,4300.0,0,80000.0,85000.0,0,0
8888.0,permanent,48333.333333333336,14500.0,0,350000.0,505000.0,0,0
8888.0,permanent,4000.0,1200.0,0,40000.0,125000.0,0,0
8888.0,permanent,6666.666666666667,2000.0,0,30000.0,125000.0,0,0
8888.0,permanent,25000.0,7500.0,0,160000.0,205000.0,0,0
8888.0,permanent,15333.333333333334,4600.0,0,20000.0,105000.0,0,0
8888.0,permanent,13333.333333333334,4000.0,0,10000.0,125000.0,0,0
8888.0,permanent,10000.0,3000.0,0,10000.0,105000.0,0,0
8888.0,permanent,22000.0,6600.0,0,180000.0,195000.0,0,1
8888.0,permanent,53666.666666666664,16099.999999999998,0,70000.0,315000.0,0,1
8888.0,permanent,226333.33333333334,67900.0,0,80000.0,325000.0,0,1
8888.0,permanent,154666.66666666666,46399.99999999999,0,40000.0,185000.0,0,1
8888.0,permanent,67333.33333333333,20199.999999999996,0,50000.0,255000.0,0,1
8888.0,permanent,304000.0,91200.0,0,270000.0,605000.0,0,1
8888.0,permanent,59333.333333333336,17800.0,0,170000.0,665000.0,0,1
8888.0,permanent,67333.33333333333,20199.999999999996,0,220000.0,645000.0,0,1
8888.0,permanent,67333.33333333333,20199.999999999996,0,1200000.0,1365000.0,0,1
8888.0,permanent,33666.666666666664,10099.999999999998,0,60000.0,205000.0,0,1
8888.0,permanent,67000.0,20100.0,0,70000.0,325000.0,0,1
8888.0,permanent,68666.66666666667,20600.0,0,50000.0,235000.0,0,1
8888.0,permanent,103666.66666666667,31100.0,0,30000.0,145000.0,0,1
8888.0,permanent,103666.66666666667,31100.0,0,40000.0,175000.0,0,1
8888.0,permanent,100333.33333333333,30099.999999999996,0,50000.0,195000.0,0,1
8888.0,permanent,103666.66666666667,31100.0,0,30000.0,175000.0,0,1
8888.0,permanent,103666.66666666667,31100.0,0,50000.0,165000.0,0,1
8888.0,permanent,200666.66666666666,60199.99999999999,0,100000.0,475000.0,0,1
8888.0,permanent,49000.0,14700.0,0,230000.0,395000.0,0,1
8888.0,permanent,9333.333333333334,2800.0,0,100000.0,195000.0,0,0
8888.0,permanent,24666.666666666668,7400.0,0,110000.0,195000.0,0,1
8888.0,permanent,34333.333333333336,10300.0,0,540000.0,595000.0,0,0
8888.0,permanent,22000.0,6600.0,0,100000.0,185000.0,0,0
8888.0,permanent,46666.666666666664,13999.999999999998,0,330000.0,435000.0,0,0
8888.0,permanent,26000.0,7800.0,0,150000.0,185000.0,0,0
8888.0,permanent,11333.333333333334,3400.0,0,250000.0,275000.0,0,0
8888.0,permanent,28000.0,8400.0,0,370000.0,455000.0,0,0
8888.0,permanent,25000.0,7500.0,0,220000.0,225000.0,0,0
8888.0,permanent,58000.0,17400.0,0,330000.0,395000.0,0,0
8888.0,permanent,89333.33333333333,26799.999999999996,0,470000.0,825000.0,0,0
8888.0,permanent,46666.666666666664,13999.999999999998,0,510000.0,525000.0,0,0
8888.0,permanent,17666.666666666668,5300.0,0,760000.0,815000.0,0,0
8888.0,permanent,27333.333333333332,8200.0,0,270000.0,305000.0,0,0
8888.0,permanent,484000.0,145200.0,0,470000.0,575000.0,0,0
8888.0,permanent,113666.66666666667,34100.0,0,300000.0,465000.0,0,0
8888.0,permanent,43333.333333333336,13000.0,0,290000.0,325000.0,0,0
8888.0,permanent,372666.6666666667,111800.0,0,310000.0,345000.0,0,0
8888.0,permanent,34666.666666666664,10399.999999999998,0,1300000.0,1405000.0,0,0
8888.0,permanent,20000.0,6000.0,0,580000.0,635000.0,0,0
8888.0,permanent,720000.0,216000.0,0,180000.0,305000.0,0,0
8888.0,permanent,46666.666666666664,13999.999999999998,0,420000.0,475000.0,0,0
8888.0,permanent,40000.0,12000.0,0,410000.0,465000.0,0,0
8888.0,permanent,16000.0,4800.0,0,230000.0,245000.0,0,0
8888.0,permanent,7666.666666666667,2300.0,0,90000.0,115000.0,0,0
8888.0,permanent,39333.333333333336,11800.0,0,130000.0,305000.0,0,0
8888.0,permanent,17666.666666666668,5300.0,0,410000.0,515000.0,0,0
8888.0,permanent,96333.33333333333,28899.999999999996,0,1870000.0,2205000.0,0,0
8888.0,permanent,19666.666666666668,5900.0,0,610000.0,645000.0,0,0
8888.0,permanent,43666.666666666664,13099.999999999998,0,350000.0,395000.0,0,0
8888.0,permanent,11000.0,3300.0,0,230000.0,305000.0,0,0
8888.0,permanent,14666.666666666666,4400.0,0,290000.0,345000.0,0,0
8888.0,permanent,35666.666666666664,10699.999999999998,0,300000.0,395000.0,0,0
8888.0,permanent,25666.666666666668,7700.0,0,660000.0,765000.0,0,0
8888.0,permanent,77333.33333333333,23199.999999999996,0,4000000.0,4505000.0,0,0
8888.0,permanent,34666.666666666664,10399.999999999998,0,230000.0,295000.0,0,0
8888.0,permanent,101333.33333333333,30399.999999999996,0,400000.0,455000.0,0,0
8888.0,permanent,33333.333333333336,10000.0,0,350000.0,425000.0,0,0
8888.0,permanent,41000.0,12300.0,0,0.0,55000.0,0,0
8888.0,permanent,666.6666666666666,199.99999999999997,0,190000.0,225000.0,0,0
8888.0,permanent,27000.0,8100.0,0,440000.0,515000.0,0,0
8888.0,permanent,93000.0,27900.0,0,800000.0,905000.0,0,0
8888.0,permanent,26000.0,7800.0,0,510000.0,665000.0,0,0
8888.0,permanent,28000.0,8400.0,0,340000.0,365000.0,0,0
8888.0,permanent,34666.666666666664,10399.999999999998,0,210000.0,285000.0,0,0
8888.0,permanent,12333.333333333334,3700.0,0,510000.0,525000.0,0,0
8888.0,permanent,24000.0,7200.0,0,200000.0,275000.0,0,0
8888.0,permanent,95666.66666666667,28700.0,0,300000.0,405000.0,0,0
8888.0,permanent,666.6666666666666,199.99999999999997,0,230000.0,285000.0,0,0
8888.0,permanent,23333.333333333332,6999.999999999999,0,430000.0,555000.0,0,0
8888.0,permanent,22666.666666666668,6800.0,0,240000.0,325000.0,0,0
8888.0,permanent,66333.33333333333,19899.999999999996,0,650000.0,755000.0,0,0
8888.0,permanent,333.3333333333333,99.99999999999999,0,150000.0,195000.0,0,0
8888.0,permanent,29000.0,8700.0,0,400000.0,475000.0,0,0
8888.0,permanent,15000.0,4500.0,0,60000.0,215000.0,0,0
8888.0,permanent,58666.666666666664,17600.0,0,470000.0,575000.0,0,0
8888.0,permanent,25000.0,7500.0,0,910000.0,985000.0,0,0
8888.0,permanent,12000.0,3600.0,0,270000.0,335000.0,0,0
8888.0,permanent,76666.66666666667,23000.0,0,390000.0,495000.0,0,0
8888.0,permanent,533333.3333333334,160000.0,0,9350000.0,9755000.0,0,0
8888.0,permanent,62000.0,18600.0,0,650000.0,755000.0,0,0
8888.0,permanent,19000.0,5700.0,0,370000.0,395000.0,0,0
8888.0,permanent,29000.0,8700.0,0,960000.0,1015000.0,0,0
8888.0,permanent,91000.0,27300.0,0,2850000.0,3105000.0,0,0
8888.0,permanent,17000.0,5100.0,0,330000.0,365000.0,0,0
8888.0,permanent,12666.666666666666,3799.9999999999995,0,400000.0,455000.0,0,0
8888.0,permanent,11000.0,3300.0,0,240000.0,255000.0,0,0
8888.0,permanent,35000.0,10500.0,0,520000.0,625000.0,0,0
8888.0,permanent,14000.0,4200.0,0,400000.0,425000.0,0,0
8888.0,permanent,24000.0,7200.0,0,270000.0,325000.0,0,0
8888.0,permanent,104000.0,31200.0,0,3820000.0,4005000.0,0,0
8888.0,permanent,20666.666666666668,6200.0,0,300000.0,405000.0,0,0
8888.0,permanent,15000.0,4500.0,0,460000.0,515000.0,0,0
8888.0,permanent,34666.666666666664,10399.999999999998,0,1170000.0,1255000.0,0,0
8888.0,permanent,8666.666666666666,2599.9999999999995,0,210000.0,265000.0,0,0
8888.0,permanent,62666.666666666664,18800.0,0,920000.0,965000.0,0,0
8888.0,permanent,39000.0,11700.0,0,650000.0,705000.0,0,0
8888.0,permanent,25000.0,7500.0,0,70000.0,75000.0,0,0
8888.0,permanent,29666.666666666668,8900.0,0,320000.0,395000.0,0,0
8888.0,permanent,11000.0,3300.0,0,180000.0,285000.0,0,0
8888.0,permanent,17333.333333333332,5199.999999999999,0,340000.0,415000.0,0,0
8888.0,permanent,55000.0,16500.0,0,180000.0,285000.0,0,0
8888.0,permanent,25333.333333333332,7599.999999999999,0,620000.0,705000.0,0,0
8888.0,permanent,21000.0,6300.0,0,500000.0,555000.0,0,0
8888.0,permanent,24000.0,7200.0,0,340000.0,395000.0,0,0
8888.0,permanent,32000.0,9600.0,0,700000.0,1005000.0,0,0
8888.0,permanent,15666.666666666666,4700.0,0,230000.0,275000.0,0,0
8888.0,permanent,7666.666666666667,2300.0,0,950000.0,1205000.0,0,0
8888.0,permanent,791000.0,237300.0,0,240000.0,285000.0,0,0
8888.0,permanent,50666.666666666664,15199.999999999998,0,360000.0,485000.0,0,0
8888.0,permanent,23000.0,6900.0,0,510000.0,525000.0,0,0
8888.0,permanent,3333.3333333333335,1000.0,0,210000.0,255000.0,0,0
8888.0,permanent,1279666.6666666667,383900.0,0,340000.0,445000.0,0,0
8888.0,permanent,8666.666666666666,2599.9999999999995,0,960000.0,1065000.0,0,0
8888.0,permanent,39666.666666666664,11899.999999999998,0,170000.0,345000.0,0,0
8888.0,permanent,25000.0,7500.0,0,370000.0,405000.0,0,0
8888.0,permanent,10333.333333333334,3100.0,0,210000.0,285000.0,0,0
8888.0,permanent,50000.0,15000.0,0,740000.0,1065000.0,0,0
8888.0,permanent,14666.666666666666,4400.0,0,370000.0,445000.0,0,0
8888.0,permanent,6333.333333333333,1899.9999999999998,0,230000.0,255000.0,0,0
8888.0,permanent,233333.33333333334,70000.0,0,160000.0,805000.0,0,0
8888.0,permanent,810000.0,243000.0,0,580000.0,605000.0,0,0
8888.0,permanent,42666.666666666664,12799.999999999998,0,300000.0,355000.0,0,0
8888.0,permanent,16000.0,4800.0,0,200000.0,255000.0,0,0
8888.0,permanent,36666.666666666664,10999.999999999998,0,310000.0,355000.0,0,0
8888.0,permanent,50666.666666666664,15199.999999999998,0,420000.0,495000.0,0,0
8888.0,permanent,21333.333333333332,6399.999999999999,0,180000.0,255000.0,0,0
8888.0,permanent,650000.0,195000.0,0,420000.0,475000.0,0,0
8888.0,permanent,20333.333333333332,6099.999999999999,0,350000.0,405000.0,0,0
8888.0,permanent,92000.0,27600.0,0,210000.0,715000.0,0,0
8888.0,permanent,30666.666666666668,9200.0,0,360000.0,435000.0,0,0
8888.0,permanent,171000.0,51300.0,0,770000.0,875000.0,0,0
8888.0,permanent,52666.666666666664,15799.999999999998,0,500000.0,565000.0,0,0
